Category,Fuel,Segment,Euro Standard,Technology,Pollutant,Mode,Road Slope,Load,Min Speed [km/h],Max Speed [km/h],Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,Reduction Factor [%],Bio Reduction Factor [%]
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,-0.04,0,5,85,-0.003952421,0.416547229,-2.062380852,3.83183293,0.003398481,-0.018466323,0.046038757,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,-0.04,0.5,5,85,-0.004512825,0.453105392,-2.164955807,4.078097309,0.00368355,-0.020529426,0.056349996,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,-0.04,1,5,85,-0.00547752,0.547812535,-2.706071641,5.094189144,0.004348432,-0.0256692,0.071106183,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,-0.02,0,5,85,0.000459007,-0.058993344,3.777062416,-0.989557113,-0.000122574,0.017942064,0.072530172,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,-0.02,0.5,5,85,-0.000636682,0.467925778,-1.65524413,2.894046203,0.002971114,-0.009202448,0.029988234,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,-0.02,1,5,85,-0.002242875,0.524200942,-1.936069406,2.887745887,0.002680969,-0.006260625,0.019418777,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,0,0,5,85,0.000195922,-0.004627984,5.197690162,-1.912613938,-0.000156721,0.023563136,0.086444578,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,0,0.5,5,85,0.027650645,0.373881141,3.867961445,8.325032158,0.005234128,-0.019531735,0.282224856,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,0,1,5,85,0.034180299,0.792382751,-0.838054162,8.128317367,0.006332315,-0.023884196,0.164870408,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,0.02,0,5,85,0.000363225,0.078507659,5.766198491,-2.333074011,-0.000107788,0.024939828,0.086512156,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,0.02,0.5,5,85,0.001911099,0.103205157,6.460299087,-2.20213133,3.77236E-05,0.021466541,0.107271248,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,0.02,1,5,85,0.043460193,-0.163096671,7.440425898,5.304154529,0.002921684,-0.015468626,0.264789636,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,0.04,0,5,85,0.002977954,0.24668799,9.92028667,-3.67907402,7.46712E-06,0.038834254,0.146196541,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,0.04,0.5,5,85,0.012766158,0.557650438,18.44551881,-4.552622555,0.000408449,0.055477265,0.29117184,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,0.04,1,5,80,0.074535587,-0.196875483,15.27918733,4.409805799,0.00307555,-0.002024304,0.353529436,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,0.06,0,5,85,0.004659721,0.433858274,10.78804103,-3.787104957,5.97225E-05,0.041866007,0.147062517,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,0.06,0.5,5,80,0.041153849,0.256241889,12.31277429,0.381898895,0.001509658,0.019847487,0.220287885,0,0
Heavy Duty Trucks,Diesel,Rigid 14 - 20 t,Euro VI D/E,DPF+SCR,EC,,0.06,1,5,65,0.421793362,-1.854034648,29.1541537,24.75109642,0.013465199,-0.075287273,0.780610858,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,-0.06,0,12,86,0.000153149,-0.044725316,9.119475435,-27.95861254,0.001970761,0.003039071,0.154876608,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,-0.06,0.5,12,86,0.000153761,-0.04364485,7.667507963,-25.31365046,0.001680258,0.001109732,0.149785226,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,-0.06,1,12,86,0.000116994,-0.032638772,5.207812657,-18.66369231,0.001116387,3.47722E-05,0.111056706,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,-0.04,0,12,86,7.26796E-05,-0.020506049,1.636516613,10.82811859,4.90092E-05,0.005465871,0.069782731,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,-0.04,0.5,12,86,5.84E-05,-0.015014323,1.068748592,5.475505925,3.38632E-05,0.002842042,0.046235301,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,-0.04,1,12,86,7.7696E-05,-0.019296676,1.318813903,5.435561432,4.00661E-05,0.002956334,0.056515711,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,-0.02,0,12,86,8.45865E-05,0.009739179,1.242437726,3.777870084,4.97347E-05,0.005529638,0.009081605,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,-0.02,0.5,12,86,-0.000395678,0.079499216,-0.517538869,4.595186425,0.000236036,-0.001073176,0.015330758,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,-0.02,1,12,86,5.57395E-05,-0.017056272,1.537471178,6.382264897,-1.5563E-06,0.002964665,0.050905311,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,0,0,12,86,7.40234E-05,0.030228976,3.444070125,9.474786132,-4.05437E-05,0.012290162,0.041458948,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,0,0.5,12,86,-0.000100112,0.029000919,2.882854512,5.835153899,-3.7114E-05,0.008622991,0.035949476,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,0,1,12,86,0.088267713,4.899180224,0.288682422,0.710503695,0.013736796,0.029591372,0.046378179,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,0.02,0,12,86,0.000136031,0.04106279,3.486690824,17.89182855,-2.98745E-05,0.008592795,0.084149015,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,0.02,0.5,12,86,0.000241439,0.083249875,5.828206592,24.22112069,-3.82018E-05,0.011103264,0.126963765,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,0.02,1,12,85,0.00019809,0.132320231,7.708320593,23.82903973,-3.77733E-05,0.011694008,0.148610781,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,0.04,0,12,86,0.000246371,0.05188192,3.741601691,17.93479211,-2.7015E-05,0.007180263,0.08589499,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,0.04,0.5,12,78,0.000414869,0.134302442,7.010909311,20.69962358,-3.71718E-05,0.010100831,0.129172638,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,0.04,1,12,63,-1.00303E-06,0.172364607,6.704188895,11.65302318,-2.80938E-05,0.007866524,0.102621001,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,0.06,0,12,80,0.000281814,0.07976199,4.106451,11.68809741,-2.99337E-05,0.007285715,0.06844035,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,0.06,0.5,12,61,0.012501845,1.009711165,9.248120447,5.662580687,0.000274498,0.03414585,0.014528329,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Conventional,,EC,,0.06,1,12,46,2.86562903,1.798402008,-4.673034632,5.464480185,0.062974373,-0.203479354,0.231187527,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,-0.06,0,12,86,0.000111071,-0.027640892,1.847145212,18.42133785,0.000156201,0.00933675,0.149908741,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,-0.06,0.5,12,86,7.25756E-05,-0.021418284,4.29597812,-14.93721443,0.001085813,0.001875389,0.095446114,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,-0.06,1,12,86,7.91886E-05,-0.023068061,4.207830975,-15.78657311,0.001025831,0.001230912,0.101340895,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,-0.04,0,12,86,0.000191948,-0.054202533,4.338672602,26.85012304,0.000147727,0.017427544,0.226772088,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,-0.04,0.5,12,86,0.000431692,-0.111511155,8.000975356,36.59123057,0.000274584,0.024618012,0.417171406,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,-0.04,1,12,86,0.000628218,-0.156850959,10.8106937,38.23792639,0.000348238,0.027099863,0.552194322,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,-0.02,0,12,86,0.000110489,0.037434905,2.289040846,2.27722259,0.00021182,0.011937772,0.007142456,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,-0.02,0.5,12,86,-4.11063E-05,0.0300093,2.513874254,-8.063894298,0.000246297,0.006651094,0.01440832,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,-0.02,1,12,86,-0.004644555,0.750735743,-4.654833251,0.04572123,0.002225087,-0.011412408,0.026043165,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,0,0,12,86,8.04525E-05,0.025965076,2.731303395,8.348111616,-4.22735E-05,0.012237945,0.046379354,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,0,0.5,12,86,-3.24675E-07,0.016485871,1.695380676,8.087803317,-1.59843E-05,0.005284303,0.051919658,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,0,1,12,86,-0.000141615,0.020809999,2.577764569,9.948364334,-3.07665E-05,0.006098966,0.074056899,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,0.02,0,12,86,0.000176506,0.045540903,3.498767752,17.08816104,-3.652E-05,0.010158478,0.110856378,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,0.02,0.5,12,86,0.000166444,0.085202885,5.266085477,17.94032009,-3.69246E-05,0.011240554,0.138769373,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,0.02,1,12,85,3.63166E-05,0.087035544,4.633348283,11.90924569,-2.37843E-05,0.007753215,0.105852323,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,0.04,0,12,86,0.000131998,0.058481883,3.033480284,7.996736882,-2.81096E-05,0.007446189,0.069383007,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,0.04,0.5,12,79,0.000174226,0.100528395,4.674446771,10.8691038,-2.47437E-05,0.007434975,0.103049938,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,0.04,1,12,64,-0.001026307,0.935266101,34.20313114,49.09335585,-0.000152676,0.044026496,0.622746702,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,0.06,0,12,83,0.003386402,0.288232985,3.082604353,-24.17367865,8.1051E-05,0.020326986,-0.106210552,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,0.06,0.5,12,62,0.017748171,1.51028422,4.348071416,7.706950767,0.000528637,0.049152271,-0.082682169,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro I,,EC,,0.06,1,12,46,-0.004935365,0.467752822,9.186783261,2.238064718,-0.000148188,0.014786691,0.105668181,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,-0.06,0,12,86,4.19788E-05,-0.01320789,3.580135921,-12.23641064,0.000966755,0.003336756,0.074667468,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,-0.06,0.5,12,86,5.29037E-05,-0.0161739,3.576673261,-13.31496696,0.000943984,0.002390698,0.086808531,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,-0.06,1,12,86,6.15441E-05,-0.018766077,3.907379628,-15.42101789,0.000995315,0.00223985,0.101026976,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,-0.04,0,12,86,0.000659857,-0.188045179,15.27557167,85.18839423,0.000482782,0.065506616,0.880005065,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,-0.04,0.5,12,86,0.000289636,-0.075525466,5.494058298,22.15436609,0.000179004,0.017689291,0.314903328,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,-0.04,1,12,86,0.00056295,-0.141439362,9.838584764,29.61986082,0.000306449,0.025069038,0.549876644,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,-0.02,0,12,86,0.003879426,2.42814554,0.238896065,0.702810081,0.013921286,0.002175273,0.004185172,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,-0.02,0.5,12,86,-4.15736E-05,0.029938637,2.461563532,-8.299118054,0.000249249,0.00674247,0.020039613,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,-0.02,1,12,86,9.16202E-05,-0.032381096,2.325228898,-17.94905533,-8.2149E-05,0.007932554,-0.055410936,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,0,0,12,86,0.00020851,0.005515418,2.027501703,11.43586203,-1.08727E-05,0.006888865,0.086212353,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,0,0.5,12,86,-7.14744E-05,0.026041259,2.267024743,7.02184493,-3.13634E-05,0.007845336,0.05917191,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,0,1,12,86,-0.000235826,0.028667802,3.761606145,14.26969941,-4.80676E-05,0.008662054,0.122101202,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,0.02,0,12,86,0.000174584,0.049868313,3.560908682,15.69108315,-3.75241E-05,0.010608283,0.121728764,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,0.02,0.5,12,86,0.00014074,0.097727102,5.631451665,17.06825188,-3.9049E-05,0.012228546,0.158047886,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,0.02,1,12,86,2.99244E-05,0.240521946,12.11221309,28.07919189,-6.11104E-05,0.020487093,0.29432588,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,0.04,0,12,86,0.000110951,0.056967276,2.815467352,7.096356453,-2.48953E-05,0.006880964,0.073412231,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,0.04,0.5,12,82,0.000142906,0.123961242,5.422770417,10.89338571,-2.64719E-05,0.00858097,0.127874249,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,0.04,1,12,68,0.027627316,3.548956674,5.45966194,-26.93328804,0.001019882,0.110428293,-0.299200886,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,0.06,0,12,86,0.000203173,0.082325679,3.962560953,9.712425467,-2.27443E-05,0.006934098,0.102646874,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,0.06,0.5,12,65,0.040520337,4.211351236,11.21171476,13.86043193,0.001308445,0.132553221,-0.158766215,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro II,,EC,,0.06,1,12,51,0.018763499,-0.559447318,4.663584253,19.31068657,0.000451931,-0.0147619,0.154680305,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,-0.06,0,12,86,-9.48828E-05,0.034868822,16.91022156,-55.94541206,0.003637978,0.040650168,0.129192335,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,-0.06,0.5,12,86,-3.35266E-05,0.01015509,10.76551133,-38.50736592,0.002256144,0.023047724,0.129887412,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,-0.06,1,12,86,-1.98889E-05,0.004286183,10.33054664,-39.0812366,0.002093365,0.020375201,0.150939742,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,-0.04,0,12,86,0.00023896,-0.07733838,7.43660634,45.71134666,0.000128473,0.032440306,0.369794607,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,-0.04,0.5,12,86,0.000475484,-0.13894128,11.71926436,55.45392537,0.000206114,0.041277819,0.59984982,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,-0.04,1,12,86,7.57606E-05,-0.020903433,1.638496894,5.84390173,2.92317E-05,0.00458015,0.083455002,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,-0.02,0,12,86,0.000331901,0.25253191,4.160639025,0.416830772,0.001223481,0.022013885,0.003866918,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,-0.02,0.5,12,86,2.63743E-05,-0.010031859,1.112755705,6.36388487,-6.52699E-06,0.002994602,0.054849504,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,-0.02,1,12,86,2.60557E-05,-0.010457062,0.783517149,-6.214077059,-2.60481E-05,0.002533407,-0.018315836,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,0,0,12,86,4.60862E-05,0.027952736,2.78468414,7.426821073,-4.2919E-05,0.012282886,0.046544692,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,0,0.5,12,86,-0.00015832,0.027927632,2.447418892,4.672345493,-4.36464E-05,0.008510321,0.044563813,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,0,1,12,86,-0.000410753,0.025738892,4.969078261,19.3731989,-7.99307E-05,0.010564964,0.15626441,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,0.02,0,12,86,0.000173996,0.049680728,3.648889179,16.59470471,-3.67495E-05,0.010416187,0.117426173,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,0.02,0.5,12,86,7.52184E-05,0.0660688,3.871355322,11.7737738,-2.54804E-05,0.008070693,0.103530444,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,0.02,1,12,86,-2.00212E-05,0.154550894,7.977503586,18.84862092,-3.90916E-05,0.013058117,0.186072063,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,0.04,0,12,86,9.67642E-05,0.060256772,3.004640797,7.530482412,-2.51343E-05,0.007026738,0.074300947,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,0.04,0.5,12,83,6.94773E-05,0.099407254,4.4358809,8.933168022,-2.02922E-05,0.006737664,0.100408822,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,0.04,1,12,69,-0.014750472,2.191304939,19.33115154,2.187952931,-0.000519752,0.08038692,0.110371732,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,0.06,0,12,86,0.000190646,0.106374427,5.079877737,11.94859102,-2.69125E-05,0.008543067,0.125518329,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,0.06,0.5,12,67,0.036285071,2.868236219,16.52963007,13.034036,0.0011554,0.091137475,0.051874875,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro III,,EC,,0.06,1,12,52,0.044861458,4.382280825,6.662279278,-12.47602356,0.001177308,0.099037977,-0.17089174,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,-0.06,0,12,86,0.000105316,-0.026732272,3.209359997,-10.48487665,0.00126011,-0.003604959,0.13708201,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,-0.06,0.5,12,86,0.000162411,-0.039825166,4.243748136,-15.71080356,0.001657759,-0.006955636,0.205455729,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,-0.06,1,12,86,0.000144998,-0.035842381,3.852920094,-15.21021675,0.001465387,-0.005966709,0.188477361,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,-0.04,0,12,86,0.000754062,-0.198564824,14.53823836,84.73416437,0.000776357,0.069346809,1.029425287,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,-0.04,0.5,12,86,0.00070703,-0.168963555,11.03133513,35.92500233,0.000564088,0.033732765,0.781346945,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,-0.04,1,12,86,0.000410205,-0.094727141,5.949807912,12.15923803,0.000284523,0.013040159,0.40568573,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,-0.02,0,12,86,6.34888E-05,0.01913737,2.35293973,3.238451244,0.000102081,0.015389011,0.018042148,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,-0.02,0.5,12,86,3.36441E-05,-0.010545472,0.963865223,3.925383323,-5.3132E-06,0.002687151,0.053133276,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,-0.02,1,12,86,3.11352E-05,-0.01258777,0.934926094,-6.867973005,-3.54918E-05,0.003460755,-0.021465544,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,0,0,12,86,3.04911E-05,0.017883833,1.494618819,4.208029112,-2.72815E-05,0.00740696,0.034631327,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,0,0.5,12,86,-0.000115075,0.02980426,2.346579662,6.469829829,-3.61104E-05,0.008229633,0.068415764,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,0,1,12,86,0.010522257,0.850522611,3.885436109,5.729791522,0.001917145,0.031686885,0.05129029,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,0.02,0,12,86,0.000106085,0.029686691,1.935732929,7.687142683,-2.06106E-05,0.005775849,0.070604918,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,0.02,0.5,12,86,0.000167253,0.129727986,6.684774007,17.2277993,-4.45426E-05,0.014277662,0.198748776,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,0.02,1,12,86,-3.44055E-05,0.128578972,5.822992703,11.07123374,-2.74208E-05,0.009547265,0.148144462,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,0.04,0,12,86,0.000179672,0.061706223,3.131682709,8.500470835,-2.30651E-05,0.006792259,0.097873873,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,0.04,0.5,12,85,0.000170924,0.328148421,12.8191682,19.59682945,-5.27775E-05,0.019118135,0.317504727,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,0.04,1,12,71,0.023684565,2.847845554,-0.058389444,-26.7204062,0.000800531,0.082716012,-0.278268403,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,0.06,0,12,86,0.008506708,0.773383875,8.102909606,9.465859672,0.000226833,0.044151395,0.05520341,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,0.06,0.5,12,69,0.034025645,3.246134696,6.472239101,8.049642797,0.00098456,0.095760891,-0.09428565,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,SCR,EC,,0.06,1,12,52,0.102983451,-3.159056715,22.54095881,79.09940313,0.002325996,-0.077203957,0.703584331,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,EGR,EC,,-0.06,0,12,86,0.000105316,-0.026732272,3.209359997,-10.48487665,0.00126011,-0.003604959,0.13708201,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,EGR,EC,,-0.06,0.5,12,86,0.000162411,-0.039825166,4.243748136,-15.71080356,0.001657759,-0.006955636,0.205455729,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,EGR,EC,,-0.06,1,12,86,0.000144998,-0.035842381,3.852920094,-15.21021675,0.001465387,-0.005966709,0.188477361,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,EGR,EC,,-0.04,0,12,86,0.000754062,-0.198564824,14.53823836,84.73416437,0.000776357,0.069346809,1.029425287,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,EGR,EC,,-0.04,0.5,12,86,0.00070703,-0.168963555,11.03133513,35.92500233,0.000564088,0.033732765,0.781346945,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,EGR,EC,,-0.04,1,12,86,0.000410205,-0.094727141,5.949807912,12.15923803,0.000284523,0.013040159,0.40568573,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,EGR,EC,,-0.02,0,12,86,6.34888E-05,0.01913737,2.35293973,3.238451244,0.000102081,0.015389011,0.018042148,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,EGR,EC,,-0.02,0.5,12,86,3.36441E-05,-0.010545472,0.963865223,3.925383323,-5.3132E-06,0.002687151,0.053133276,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,EGR,EC,,-0.02,1,12,86,3.11352E-05,-0.01258777,0.934926094,-6.867973005,-3.54918E-05,0.003460755,-0.021465544,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,EGR,EC,,0,0,12,86,3.04911E-05,0.017883833,1.494618819,4.208029112,-2.72815E-05,0.00740696,0.034631327,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,EGR,EC,,0,0.5,12,86,-0.000115075,0.02980426,2.346579662,6.469829829,-3.61104E-05,0.008229633,0.068415764,0,0
Heavy Duty Trucks,Diesel,Rigid 20 - 26 t,Euro IV,EGR,EC,,0,1,12,86,0.010522257,0.850522611,3.885436109,5.729791522,0.001917145,0.031686885,0.05129029,0,0
